Arestas na MST:
8354 - 8353: 13
8 - 2322: 13
2730 - 2180: 13
8676 - 4758: 13
5457 - 5818: 13
2771 - 9602: 13
5197 - 2505: 13
3156 - 9077: 13
6267 - 3908: 13
1255 - 5174: 13
4903 - 4551: 13
962 - 963: 13
7675 - 9490: 13
5606 - 6303: 13
2872 - 2871: 13
2231 - 7473: 13
121 - 8423: 13
540 - 1051: 13
8664 - 3223: 13
5676 - 8982: 13
6447 - 8039: 13
2966 - 6471: 13
5382 - 675: 13
9124 - 2174: 13
6235 - 6032: 13
4474 - 2510: 13
1696 - 4848: 13
1198 - 6346: 13
1053 - 1054: 13
4190 - 2146: 13
9076 - 9075: 13
5556 - 1232: 13
9919 - 7663: 13
535 - 160: 13
4840 - 8169: 13
2983 - 732: 13
9832 - 9989: 13
4623 - 4624: 13
6562 - 8443: 13
3335 - 211: 13
2727 - 7657: 14
7495 - 7494: 14
7555 - 7554: 14
5287 - 5286: 14
1526 - 804: 14
370 - 1386: 14
8679 - 8680: 14
2594 - 1773: 14
8657 - 8656: 14
2806 - 2339: 14
477 - 1804: 14
8547 - 8546: 14
6550 - 8146: 14
8506 - 8505: 14
8494 - 7932: 14
6138 - 6137: 14
8400 - 8399: 14
8381 - 8380: 14
8317 - 8316: 14
8804 - 8805: 14
166 - 8653: 14
3260 - 6865: 14
8835 - 8834: 14
9932 - 9933: 14
5652 - 5653: 14
5653 - 5654: 14
6890 - 7407: 14
7316 - 4404: 14
7297 - 6602: 14
6851 - 4826: 14
6897 - 6898: 14
5578 - 5577: 14
4731 - 8307: 14
8686 - 8685: 14
7830 - 7829: 14
6750 - 9641: 14
5394 - 5225: 14
1131 - 6641: 14
8639 - 2179: 14
7922 - 7921: 14
7879 - 7878: 14
7289 - 7290: 14
7231 - 7230: 14
5047 - 1608: 14
8068 - 309: 14
9723 - 9722: 14
6586 - 6585: 14
7704 - 7703: 14
6251 - 6252: 14
9597 - 9598: 14
8163 - 8164: 14
9820 - 9819: 14
8159 - 3047: 14
6108 - 6107: 14
2720 - 8955: 14
8202 - 8201: 14
9290 - 9291: 14
8159 - 8158: 14
6428 - 6427: 14
1120 - 515: 14
9324 - 9325: 14
376 - 5801: 14
445 - 6289: 14
5223 - 7679: 14
477 - 3281: 14
1754 - 5396: 14
1209 - 1210: 14
1866 - 637: 14
9644 - 82: 14
7157 - 981: 14
8596 - 4674: 14
3713 - 2128: 14
5938 - 2308: 14
7443 - 8170: 14
3814 - 3813: 14
3082 - 3083: 14
4959 - 76: 14
5162 - 4423: 14
5800 - 486: 14
3960 - 3959: 14
3726 - 7413: 14
4742 - 317: 14
5343 - 9152: 14
9744 - 2264: 14
1600 - 9015: 14
2052 - 8123: 14
7825 - 3482: 14
6872 - 5119: 14
9205 - 4294: 14
1321 - 1320: 14
2519 - 2147: 14
4838 - 7654: 14
9533 - 9379: 14
31 - 8485: 14
3559 - 2038: 14
820 - 6439: 14
2098 - 2097: 14
3735 - 3734: 14
4180 - 8348: 14
6220 - 934: 14
6690 - 5794: 14
518 - 8621: 14
5042 - 5597: 14
8334 - 2680: 14
5075 - 5780: 14
2128 - 2127: 14
5606 - 3273: 14
5134 - 8056: 14
1298 - 1299: 14
3782 - 3781: 14
1303 - 1304: 14
3766 - 3765: 14
6392 - 7259: 14
5359 - 9669: 14
4331 - 4763: 14
6863 - 6276: 14
2253 - 2252: 14
7443 - 2888: 14
3103 - 2522: 14
2279 - 891: 14
3349 - 1152: 14
8717 - 1797: 14
1417 - 5205: 14
6256 - 822: 14
3139 - 3425: 14
7471 - 8389: 14
2780 - 1436: 14
4300 - 4301: 14
7398 - 314: 14
3702 - 1664: 14
4295 - 4294: 14
4406 - 8935: 14
5426 - 908: 14
905 - 906: 14
6560 - 437: 14
3197 - 8031: 14
6990 - 3293: 14
2472 - 9776: 14
3487 - 8446: 14
4982 - 2287: 14
5483 - 6176: 14
2985 - 2984: 14
3161 - 5173: 14
2988 - 2989: 14
6869 - 2418: 14
6917 - 651: 14
9753 - 802: 14
373 - 7267: 14
3987 - 3986: 14
8356 - 2927: 14
4131 - 4130: 14
8417 - 1683: 14
8266 - 2292: 14
5842 - 4022: 14
9093 - 8517: 14
1029 - 1030: 14
7715 - 5136: 14
2366 - 2041: 14
5754 - 8024: 14
3727 - 166: 14
3075 - 6295: 14
1750 - 1751: 14
7793 - 8603: 14
3418 - 3417: 14
1937 - 5691: 14
2918 - 5926: 14
3957 - 6689: 14
6672 - 4390: 14
1961 - 6957: 14
5341 - 5998: 14
3692 - 7281: 14
707 - 520: 14
530 - 273: 14
7932 - 9173: 14
4262 - 2189: 14
1230 - 9129: 14
6392 - 2435: 14
1754 - 3712: 14
3290 - 3529: 14
7550 - 213: 14
7286 - 1847: 14
4160 - 191: 14
592 - 1303: 14
3449 - 3448: 14
5172 - 4537: 14
4547 - 3378: 14
9535 - 5257: 14
1949 - 1950: 14
2861 - 7709: 14
3302 - 3301: 14
8736 - 4336: 14
7000 - 9528: 14
1976 - 1975: 14
5645 - 8823: 14
9821 - 2538: 14
5511 - 864: 14
9426 - 3530: 14
6303 - 7107: 14
629 - 8290: 14
377 - 9687: 14
5500 - 507: 14
1428 - 9392: 14
2591 - 5608: 14
5175 - 8565: 14
1427 - 6411: 14
357 - 8112: 14
7345 - 7265: 14
942 - 5751: 14
1745 - 4096: 14
726 - 7398: 14
3656 - 3655: 14
9552 - 1326: 14
3137 - 3136: 14
5222 - 7730: 14
1491 - 1492: 14
2766 - 3557: 14
5701 - 8607: 14
2818 - 4115: 14
4172 - 3632: 14
1666 - 6269: 14
4602 - 5292: 14
2706 - 3577: 14
6278 - 9909: 14
7808 - 9185: 14
935 - 8608: 14
606 - 5702: 14
1241 - 4387: 14
5059 - 8377: 14
7517 - 7280: 14
5622 - 8139: 14
1624 - 1623: 14
5708 - 7559: 14
1418 - 5568: 14
5431 - 7159: 14
3182 - 3183: 14
787 - 1593: 14
7616 - 7479: 14
6400 - 9694: 14
6702 - 863: 14
8609 - 7377: 14
350 - 6379: 14
9226 - 1697: 14
5941 - 415: 14
5396 - 8051: 14
9044 - 2323: 14
6235 - 8553: 14
1401 - 1115: 14
672 - 7266: 14
3742 - 2439: 14
8847 - 9798: 14
644 - 9385: 14
1814 - 6951: 14
4624 - 2111: 14
8085 - 329: 14
8123 - 6947: 14
5274 - 9825: 14
3693 - 5662: 14
1337 - 560: 14
4892 - 4891: 14
3853 - 4408: 14
1047 - 5481: 14
4795 - 3408: 14
4972 - 4973: 14
5004 - 5003: 14
7245 - 5693: 14
4992 - 4991: 14
9353 - 8664: 14
4446 - 3946: 14
3432 - 3457: 14
7745 - 8482: 14
7921 - 6292: 14
6482 - 5176: 14
845 - 3319: 14
4617 - 9425: 14
5319 - 7536: 14
410 - 411: 14
416 - 417: 14
9730 - 9005: 14
2871 - 3331: 14
8080 - 4363: 14
9833 - 4317: 14
7896 - 3436: 14
8799 - 9152: 14
4747 - 4746: 14
7632 - 5968: 14
6737 - 4459: 14
2798 - 6454: 14
2921 - 9202: 14
9979 - 9485: 14
6949 - 9290: 14
2047 - 9192: 14
335 - 336: 14
7056 - 2291: 14
1864 - 8341: 14
1086 - 760: 14
5119 - 1625: 14
1558 - 5404: 14
2341 - 3431: 14
3618 - 2897: 14
8391 - 5494: 14
9732 - 1897: 14
3607 - 4011: 14
8248 - 8671: 14
688 - 6482: 14
6305 - 8754: 14
8065 - 8856: 14
93 - 94: 14
5898 - 8662: 14
1293 - 108: 14
1906 - 9702: 14
2514 - 2515: 14
313 - 6322: 14
2508 - 2509: 14
7223 - 6040: 14
5423 - 4849: 14
6299 - 5177: 14
4041 - 791: 14
7215 - 4601: 14
6050 - 6706: 14
2556 - 2557: 14
8167 - 6050: 14
1696 - 9619: 14
5699 - 3296: 14
7422 - 9055: 14
5070 - 5069: 14
1749 - 2991: 14
2225 - 3385: 14
5045 - 5044: 14
2320 - 5491: 14
673 - 3333: 14
1497 - 3810: 14
9576 - 2768: 14
9492 - 186: 14
2644 - 2645: 14
9689 - 4346: 14
1700 - 7784: 14
1927 - 2719: 14
2229 - 9182: 14
5475 - 8984: 14
2263 - 9982: 14
9849 - 5196: 14
5087 - 5086: 14
1380 - 563: 14
5902 - 9654: 14
8187 - 89: 14
9473 - 5653: 14
6149 - 4057: 14
2882 - 2883: 14
9784 - 9247: 14
3530 - 9765: 14
6782 - 5094: 14
5893 - 9027: 14
2621 - 2370: 14
8987 - 2937: 14
8396 - 7915: 14
1975 - 1306: 14
9239 - 6220: 14
13 - 220: 14
8614 - 104: 14
6018 - 434: 14
1322 - 2238: 14
4576 - 4575: 14
3279 - 1059: 14
35 - 289: 14
1869 - 5704: 14
6146 - 1367: 14
5628 - 4256: 14
8232 - 2671: 14
7552 - 3446: 14
2325 - 2324: 14
740 - 741: 14
752 - 753: 14
307 - 966: 14
1833 - 3810: 14
6404 - 6297: 14
3411 - 7292: 14
1043 - 1276: 14
9021 - 1539: 14
695 - 8827: 14
582 - 5006: 14
3577 - 2528: 14
5575 - 5400: 14
4221 - 6836: 14
716 - 717: 14
7808 - 5165: 14
5654 - 6281: 14
537 - 536: 14
1024 - 3025: 14
4053 - 6238: 14
4840 - 4871: 14
7595 - 1747: 14
9235 - 333: 14
8709 - 4515: 14
2410 - 9571: 14
5568 - 5729: 14
8431 - 4469: 14
3723 - 9435: 14
6318 - 8396: 14
8907 - 341: 14
2681 - 3710: 14
5972 - 3984: 14
6292 - 1993: 14
7942 - 8542: 14
3512 - 768: 14
6447 - 4917: 14
9596 - 2772: 14
4753 - 3359: 14
2389 - 2388: 14
446 - 4634: 14
575 - 576: 14
7384 - 7149: 14
7829 - 4168: 14
847 - 846: 14
7575 - 875: 14
8713 - 1178: 14
9464 - 598: 14
9667 - 2027: 14
7712 - 7711: 15
2296 - 2295: 15
2244 - 2243: 15
8748 - 5227: 15
8700 - 3531: 15
8037 - 8038: 15
8020 - 7733: 15
7731 - 7730: 15
1417 - 6876: 15
7944 - 7945: 15
2261 - 2262: 15
7556 - 1282: 15
8137 - 1299: 15
698 - 1254: 15
2336 - 4184: 15
8860 - 3391: 15
2571 - 7365: 15
8283 - 9750: 15
7808 - 7807: 15
8094 - 8095: 15
7182 - 3679: 15
7957 - 3515: 15
8183 - 4671: 15
7793 - 1521: 15
9824 - 2245: 15
8165 - 3132: 15
2411 - 2412: 15
5359 - 6905: 15
9748 - 7794: 15
7504 - 6665: 15
3606 - 7614: 15
5737 - 2198: 15
1085 - 4735: 15
7517 - 4858: 15
2332 - 2333: 15
5386 - 4492: 15
8668 - 3982: 15
6097 - 9500: 15
5038 - 6380: 15
2047 - 2048: 15
2936 - 865: 15
8488 - 265: 15
2630 - 1551: 15
2175 - 942: 15
5662 - 9291: 15
2096 - 1664: 15
8149 - 6359: 15
2446 - 7516: 15
6794 - 6795: 15
2597 - 7116: 15
4622 - 5346: 15
560 - 559: 15
589 - 656: 15
8211 - 4903: 15
9561 - 8760: 15
6734 - 6735: 15
702 - 703: 15
7454 - 9662: 15
601 - 602: 15
6989 - 5672: 15
8101 - 8995: 15
6969 - 6970: 15
9564 - 6679: 15
4270 - 1817: 15
872 - 873: 15
7023 - 7056: 15
6798 - 9400: 15
2626 - 5350: 15
3462 - 9251: 15
8014 - 9644: 15
8442 - 6111: 15
1390 - 3112: 15
6830 - 6831: 15
6344 - 2253: 15
3552 - 945: 15
2924 - 2303: 15
6744 - 2721: 15
6132 - 7971: 15
6394 - 6395: 15
9072 - 968: 15
6415 - 6416: 15
121 - 122: 15
1512 - 4981: 15
7511 - 3417: 15
7605 - 1282: 15
168 - 169: 15
2862 - 9676: 15
7946 - 716: 15
1030 - 5037: 15
1825 - 7158: 15
4396 - 2009: 15
45 - 46: 15
2866 - 7782: 15
4985 - 9861: 15
6302 - 3607: 15
8538 - 6626: 15
6542 - 6541: 15
8202 - 7822: 15
4625 - 828: 15
3435 - 9790: 15
4876 - 1841: 15
7028 - 4485: 15
467 - 468: 15
475 - 476: 15
6694 - 6354: 15
3205 - 5178: 15
7806 - 4866: 15
9663 - 3912: 15
5060 - 1482: 15
6496 - 6497: 15
1954 - 2682: 15
8622 - 2894: 15
4218 - 3458: 15
1472 - 1473: 15
5880 - 2012: 15
5155 - 8781: 15
3338 - 9098: 15
3668 - 1658: 15
6020 - 6019: 15
4886 - 1191: 15
3534 - 6221: 15
7948 - 900: 15
7739 - 3555: 15
51 - 5553: 15
6354 - 3153: 15
4829 - 5867: 15
7386 - 7387: 15
402 - 6778: 15
4124 - 2941: 15
1460 - 1461: 15
5412 - 1368: 15
3714 - 1795: 15
1992 - 1139: 15
7611 - 7612: 15
1801 - 1802: 15
6831 - 4653: 15
817 - 529: 15
5509 - 2583: 15
5950 - 5949: 15
2740 - 912: 15
2000 - 3862: 15
5630 - 6445: 15
8678 - 2492: 15
9108 - 2631: 15
8588 - 9153: 15
7101 - 7102: 15
7357 - 250: 15
9971 - 7829: 15
3552 - 4727: 15
8879 - 8883: 15
1088 - 1089: 15
4160 - 9003: 15
6098 - 6097: 15
969 - 970: 15
7244 - 1665: 15
952 - 953: 15
9556 - 1802: 15
2722 - 4922: 15
4639 - 1571: 15
7273 - 7272: 15
1228 - 1227: 15
3077 - 1532: 15
1779 - 8525: 15
8121 - 7845: 15
7447 - 4759: 15
6151 - 1084: 15
7293 - 7294: 15
123 - 1952: 15
1905 - 9079: 15
9760 - 1723: 15
6094 - 6093: 15
6086 - 6085: 15
4468 - 4386: 15
1224 - 1225: 15
84 - 2014: 15
9230 - 9229: 15
6045 - 8109: 15
4444 - 692: 15
2655 - 6821: 15
7925 - 2572: 15
201 - 9042: 15
5438 - 2208: 15
8987 - 5296: 15
9282 - 9283: 15
7780 - 6544: 15
1305 - 4450: 15
9166 - 9167: 15
9184 - 9185: 15
6393 - 5202: 15
6748 - 5012: 15
9182 - 6916: 15
3311 - 5638: 15
4622 - 6322: 15
67 - 9964: 15
9414 - 9415: 15
6556 - 9077: 15
5364 - 6092: 15
8066 - 5753: 15
6090 - 4897: 15
4162 - 4163: 15
4167 - 4168: 15
210 - 4616: 15
3678 - 4425: 15
3876 - 1366: 15
2094 - 782: 15
6348 - 6170: 15
4328 - 2191: 15
1566 - 1504: 15
4247 - 5246: 15
8967 - 7090: 15
7899 - 5260: 15
8563 - 9332: 15
5388 - 9182: 15
7217 - 9045: 15
9405 - 9047: 15
5631 - 5630: 15
90 - 2092: 15
6005 - 8352: 15
2023 - 8859: 15
1068 - 3862: 15
4171 - 9058: 15
3260 - 3398: 15
9152 - 7314: 15
3434 - 3435: 15
9826 - 2607: 15
3463 - 3464: 15
3474 - 3475: 15
6910 - 4726: 15
3736 - 3737: 15
7562 - 7145: 15
9071 - 9070: 15
3689 - 2812: 15
3777 - 3778: 15
6431 - 410: 15
5616 - 5615: 15
8140 - 926: 15
5604 - 5603: 15
7025 - 8146: 15
1288 - 8868: 15
7471 - 3361: 15
9057 - 9058: 15
6451 - 5907: 15
48 - 2767: 15
113 - 5263: 15
7491 - 5861: 15
7256 - 99: 15
2130 - 3892: 15
1565 - 8998: 15
6202 - 6859: 15
3308 - 7158: 15
3583 - 3298: 15
3344 - 4289: 15
5761 - 5374: 15
1986 - 6226: 15
4998 - 4256: 15
5741 - 3030: 15
3635 - 7375: 15
2594 - 4264: 15
7953 - 5649: 15
5284 - 5285: 15
9516 - 4700: 15
1888 - 9049: 15
5253 - 5254: 15
5374 - 572: 15
5022 - 5366: 15
6290 - 9108: 15
9622 - 8483: 15
9867 - 3212: 15
381 - 1764: 15
7252 - 6842: 15
1887 - 9121: 15
5048 - 5049: 15
9965 - 9964: 15
8253 - 908: 15
5074 - 4824: 15
8717 - 5648: 15
4482 - 4481: 15
2498 - 7401: 15
1676 - 8858: 15
2472 - 5931: 15
9206 - 348: 15
1130 - 6603: 15
9035 - 6660: 15
4527 - 4528: 15
4312 - 4313: 15
4233 - 4234: 15
4545 - 6803: 15
4245 - 4246: 15
4534 - 4535: 15
7901 - 5593: 15
6151 - 6352: 15
6593 - 8429: 15
800 - 4722: 15
3981 - 1906: 15
6689 - 875: 15
6901 - 3050: 15
9532 - 4598: 15
8225 - 8909: 15
5383 - 5382: 15
6419 - 7880: 15
5407 - 5406: 15
8653 - 8002: 15
4561 - 4562: 15
676 - 5335: 15
4296 - 58: 15
6242 - 4273: 15
2548 - 1199: 15
5047 - 776: 15
8457 - 8458: 15
2778 - 4830: 15
2721 - 1314: 15
8035 - 2996: 15
5445 - 2132: 15
7291 - 8846: 15
3020 - 9606: 15
6655 - 7308: 15
3264 - 3263: 15
6700 - 1080: 15
7924 - 3158: 15
3905 - 8964: 15
4026 - 2464: 15
3054 - 3055: 15
9987 - 345: 15
8427 - 8426: 15
2811 - 5148: 15
9860 - 9199: 15
5684 - 5685: 15
6391 - 7471: 15
3145 - 8263: 15
4860 - 8687: 15
666 - 5338: 15
872 - 232: 15
9585 - 581: 15
5705 - 5706: 15
8667 - 8666: 15
6669 - 3073: 15
2803 - 2804: 15
8623 - 223: 15
8321 - 8322: 15
6053 - 1610: 15
5689 - 5690: 15
2292 - 2125: 15
837 - 9103: 15
3419 - 182: 15
3013 - 3012: 15
8532 - 8531: 15
8500 - 6265: 15
5220 - 7207: 15
8794 - 8795: 15
8523 - 8522: 15
777 - 8246: 15
7068 - 95: 15
8479 - 3452: 15
6999 - 8925: 16
3692 - 6722: 16
7170 - 6196: 16
6125 - 7078: 16
1034 - 3159: 16
7278 - 7588: 16
3635 - 3323: 16
4 - 1702: 16
6901 - 6262: 16
2072 - 543: 16
8517 - 2155: 16
1008 - 1143: 16
5093 - 1984: 16
219 - 1940: 16
6618 - 6619: 16
6143 - 9970: 16
3127 - 1069: 16
725 - 3650: 16
5514 - 4301: 16
2199 - 4041: 16
3068 - 2115: 16
1856 - 7791: 16
5781 - 9664: 16
3562 - 384: 16
9894 - 9893: 16
5637 - 7177: 16
6182 - 2772: 16
1977 - 5807: 16
220 - 7387: 16
1881 - 9555: 16
7412 - 895: 16
7975 - 7976: 16
3671 - 2681: 16
3577 - 5112: 16
5515 - 3961: 16
7798 - 1099: 16
2660 - 842: 16
1536 - 8555: 16
9729 - 9730: 16
5777 - 8945: 16
5765 - 4915: 16
2107 - 1204: 16
9739 - 9740: 16
6228 - 7240: 16
8788 - 1136: 16
833 - 8564: 16
3196 - 1518: 16
4224 - 286: 16
9307 - 9187: 16
3647 - 1608: 16
3402 - 8639: 16
9829 - 9830: 16
3710 - 7697: 16
3147 - 986: 16
475 - 4331: 16
6394 - 2710: 16
561 - 2882: 16
8672 - 8297: 16
8766 - 7670: 16
1158 - 8453: 16
9262 - 5486: 16
1220 - 2155: 16
4493 - 586: 16
8260 - 8259: 16
7356 - 789: 16
6009 - 4692: 16
5322 - 2702: 16
5211 - 2898: 16
8613 - 9944: 16
3751 - 8571: 16
1523 - 469: 16
8566 - 4156: 16
9519 - 1014: 16
1886 - 4296: 16
4153 - 9434: 16
3424 - 9007: 16
8097 - 8098: 16
5574 - 3254: 16
7081 - 7598: 16
4756 - 8706: 16
7917 - 1796: 16
8037 - 6829: 16
4647 - 3292: 16
6354 - 6353: 16
1759 - 9648: 16
696 - 2734: 16
7169 - 7125: 16
6631 - 1596: 16
9566 - 1129: 16
9556 - 1981: 16
3449 - 339: 16
9602 - 4351: 16
9337 - 4984: 16
5105 - 6561: 16
7741 - 3443: 16
2568 - 6280: 16
374 - 737: 16
1476 - 8151: 16
5696 - 6754: 16
959 - 6213: 16
9393 - 7470: 16
0 - 1: 16
2839 - 8921: 16
5261 - 9883: 16
6683 - 8870: 16
759 - 4125: 16
9718 - 7163: 16
2141 - 7307: 16
6882 - 709: 16
4756 - 5833: 16
9725 - 3590: 16
3870 - 3228: 16
8023 - 8024: 16
809 - 9701: 16
190 - 1566: 16
8581 - 9142: 16
9828 - 5428: 16
1651 - 4009: 16
5248 - 8915: 16
3903 - 8415: 16
5858 - 5896: 16
6252 - 6488: 16
6482 - 6481: 16
5288 - 4933: 16
5052 - 2240: 16
2870 - 2845: 16
4277 - 6004: 16
30 - 3621: 16
544 - 5795: 16
1770 - 4991: 16
9993 - 1373: 16
8976 - 8990: 16
7156 - 4470: 16
3223 - 5740: 16
8074 - 8075: 16
2089 - 2864: 16
9442 - 1164: 16
8762 - 8763: 16
4752 - 2391: 16
3727 - 172: 16
1856 - 3844: 16
1678 - 3923: 16
7386 - 6687: 16
2249 - 2435: 16
9079 - 9080: 16
7382 - 7381: 16
8778 - 9443: 16
253 - 3378: 16
8953 - 8954: 16
3731 - 9536: 16
3527 - 6493: 16
5342 - 4076: 16
8985 - 8986: 16
2681 - 4386: 16
7832 - 2819: 16
5936 - 7988: 16
8459 - 8026: 16
8615 - 6300: 16
9159 - 9160: 16
5129 - 4343: 16
4167 - 1767: 16
2789 - 1100: 16
3194 - 2567: 16
7713 - 2813: 16
4900 - 3859: 16
6311 - 3931: 16
723 - 9848: 16
9899 - 405: 16
7031 - 5321: 16
7718 - 7719: 16
7206 - 2272: 16
6131 - 8207: 16
309 - 6996: 16
3595 - 2714: 16
259 - 2443: 16
591 - 2262: 16
1046 - 8159: 16
3494 - 7221: 16
3703 - 2625: 16
9340 - 2348: 16
5974 - 502: 16
3363 - 3442: 16
8782 - 8781: 16
2865 - 1434: 16
6691 - 6331: 16
5980 - 7007: 16
2538 - 7865: 16
8103 - 1129: 16
311 - 4963: 16
974 - 9877: 16
1818 - 804: 16
9024 - 8063: 16
940 - 8902: 16
7470 - 7471: 16
6294 - 6621: 16
3242 - 1500: 16
5569 - 1796: 16
8759 - 9427: 16
3280 - 2634: 16
5832 - 6210: 16
9174 - 3682: 16
401 - 660: 16
4850 - 8102: 16
6482 - 9746: 16
9860 - 6672: 16
4408 - 3510: 16
7205 - 958: 16
4704 - 1620: 16
1219 - 8216: 16
2562 - 6272: 16
9450 - 9451: 16
7006 - 7005: 16
9173 - 1428: 16
711 - 2695: 16
2159 - 9550: 16
2477 - 7248: 16
7271 - 5164: 16
2305 - 4523: 16
4922 - 2441: 16
6942 - 2166: 16
7963 - 1887: 16
6187 - 7314: 16
8400 - 6454: 16
4499 - 9768: 16
3433 - 1383: 16
1817 - 3237: 16
8537 - 8538: 16
7777 - 3761: 16
2147 - 6676: 16
8356 - 465: 16
9586 - 9587: 16
8256 - 6169: 16
6263 - 4386: 16
3108 - 3627: 16
3558 - 8463: 16
9690 - 6981: 16
1103 - 1855: 16
2812 - 1003: 16
5076 - 8578: 16
7100 - 7101: 16
9258 - 820: 16
1858 - 403: 16
9538 - 9539: 16
8045 - 4122: 16
313 - 5185: 16
8789 - 4542: 16
3667 - 2181: 16
3573 - 1729: 16
8579 - 6821: 16
3196 - 7960: 16
7181 - 7180: 16
5445 - 4594: 16
9186 - 9187: 16
8946 - 8018: 16
3283 - 4480: 16
9323 - 8802: 16
2554 - 502: 16
9203 - 9204: 16
3286 - 9528: 16
6735 - 8253: 16
3021 - 6856: 16
9990 - 646: 16
7853 - 7854: 16
6266 - 1825: 16
5758 - 5212: 16
1576 - 9555: 16
8100 - 1790: 16
7145 - 7144: 16
3497 - 4990: 16
7155 - 7154: 16
5397 - 5330: 16
6775 - 7531: 16
8481 - 6933: 16
9288 - 9289: 16
6416 - 7265: 16
4997 - 4996: 16
8642 - 2484: 16
5096 - 5095: 16
3347 - 3346: 16
3304 - 3303: 16
4222 - 4223: 16
6008 - 6007: 16
3273 - 3272: 16
601 - 600: 16
241 - 242: 16
3001 - 3659: 16
2469 - 2470: 16
2475 - 2476: 16
2503 - 2504: 16
7098 - 1474: 16
3544 - 3543: 16
5273 - 5272: 16
4093 - 4094: 16
5262 - 5261: 16
5197 - 5196: 16
5980 - 5979: 16
5161 - 5160: 16
6217 - 6216: 16
5145 - 5144: 16
3437 - 3436: 16
3416 - 3415: 16
912 - 911: 16
124 - 125: 16
30 - 31: 16
4743 - 4742: 16
6002 - 2888: 16
2720 - 2721: 16
3032 - 3031: 16
798 - 797: 16
2686 - 2685: 16
9026 - 2336: 16
6456 - 5825: 16
2793 - 2794: 16
4654 - 4655: 16
2908 - 2907: 16
3107 - 3106: 16
3201 - 3200: 16
2666 - 4452: 16
2521 - 2522: 16
2561 - 2562: 16
2567 - 2568: 16
5065 - 980: 16
185 - 186: 16
2587 - 2588: 16
2652 - 2653: 16
5892 - 5893: 16
1420 - 1419: 16
2039 - 2040: 16
1969 - 1970: 16
1974 - 1975: 16
1979 - 1980: 16
5343 - 5344: 16
2828 - 3688: 16
3854 - 3855: 16
1016 - 8333: 16
1784 - 1783: 16
3635 - 3636: 16
7734 - 2861: 16
6111 - 6110: 16
1931 - 1930: 16
5324 - 5325: 16
1997 - 1996: 16
543 - 542: 16
4009 - 4010: 16
2358 - 1525: 16
1966 - 1967: 16
1049 - 1050: 16
194 - 193: 16
4243 - 1060: 16
5376 - 995: 17
4829 - 520: 17
1226 - 1225: 17
2367 - 3563: 17
5020 - 6139: 17
3054 - 3053: 17
441 - 4785: 17
9120 - 363: 17
3166 - 3165: 17
8755 - 8545: 17
8254 - 8255: 17
7991 - 1476: 17
6520 - 704: 17
1203 - 1204: 17
3114 - 3113: 17
2450 - 804: 17
5853 - 1127: 17
7821 - 7820: 17
7037 - 485: 17
4653 - 2779: 17
2408 - 2698: 17
6221 - 1867: 17
9246 - 7920: 17
6748 - 9316: 17
8658 - 8597: 17
2144 - 1068: 17
246 - 4704: 17
1525 - 6684: 17
32 - 5750: 17
5598 - 9804: 17
9957 - 6547: 17
32 - 7144: 17
3825 - 3826: 17
5197 - 1455: 17
2359 - 5714: 17
9093 - 8815: 17
6076 - 5877: 17
9203 - 2593: 17
1118 - 1117: 17
5663 - 3109: 17
8173 - 7069: 17
7225 - 9883: 17
9618 - 5746: 17
2122 - 5054: 17
6927 - 7166: 17
8055 - 8054: 17
9446 - 6192: 17
5534 - 5382: 17
3889 - 5607: 17
3560 - 3559: 17
6700 - 6699: 17
6610 - 6006: 17
950 - 2139: 17
1087 - 1088: 17
5490 - 1100: 17
9647 - 6298: 17
3494 - 3493: 17
9415 - 109: 17
3329 - 9683: 17
1743 - 7951: 17
2602 - 8843: 17
3456 - 3455: 17
1095 - 946: 17
88 - 8764: 17
3220 - 9766: 17
9012 - 4360: 17
1570 - 1690: 17
5949 - 1950: 17
3946 - 4875: 17
3227 - 3226: 17
6676 - 6675: 17
995 - 6794: 17
8015 - 8014: 17
8304 - 9074: 17
5941 - 1528: 17
8047 - 6502: 17
3666 - 3667: 17
109 - 8830: 17
8012 - 8011: 17
2676 - 9078: 17
2914 - 5077: 17
2199 - 2198: 17
1296 - 8779: 17
3509 - 6721: 17
2174 - 786: 17
8978 - 4281: 17
9372 - 5797: 17
7030 - 7029: 17
2404 - 5114: 17
7037 - 7036: 17
8004 - 5632: 17
1598 - 2560: 17
1787 - 1920: 17
6053 - 6052: 17
2214 - 2902: 17
331 - 330: 17
101 - 5490: 17
3070 - 1056: 17
2273 - 2274: 17
4009 - 8697: 17
5234 - 2133: 17
2314 - 2315: 17
6062 - 6063: 17
8913 - 6157: 17
5847 - 8750: 17
5377 - 1876: 17
6657 - 2408: 17
681 - 2790: 17
2219 - 2218: 17
2682 - 636: 17
3560 - 5503: 17
7466 - 9221: 17
7729 - 7267: 17
4756 - 2598: 17
9384 - 3875: 17
4433 - 7506: 17
7215 - 7216: 17
4106 - 7444: 17
1860 - 1859: 17
2582 - 6903: 17
9302 - 6609: 17
1828 - 1827: 17
3756 - 9196: 17
3874 - 9715: 17
3172 - 1861: 17
4070 - 988: 17
7052 - 7051: 17
189 - 2320: 17
3303 - 4121: 17
7397 - 7759: 17
6072 - 6073: 17
7304 - 9567: 17
5166 - 9759: 17
9612 - 41: 17
6452 - 5047: 17
9819 - 7715: 17
3578 - 7234: 17
5501 - 9780: 17
