Arestas na MST:
594 - 6135: 13
8111 - 6944: 13
5096 - 4061: 13
111 - 112: 13
1529 - 1530: 13
6114 - 3928: 13
2807 - 5273: 13
4551 - 4903: 13
5889 - 5419: 13
2010 - 6514: 13
6477 - 6478: 13
3947 - 3948: 13
3958 - 6172: 13
1819 - 1820: 13
2888 - 2538: 13
8291 - 6226: 13
6342 - 1963: 13
3991 - 3992: 13
4164 - 1751: 13
2321 - 4615: 13
7122 - 5004: 13
4508 - 8125: 13
323 - 324: 13
9590 - 1051: 13
261 - 2555: 13
857 - 910: 13
4174 - 8860: 13
7484 - 2388: 13
5282 - 4205: 13
7089 - 7327: 13
9072 - 9073: 13
1531 - 1137: 13
288 - 3990: 13
5676 - 8982: 13
6532 - 8942: 13
3977 - 3978: 13
4833 - 8398: 13
2859 - 8184: 13
6482 - 6483: 13
2999 - 3683: 13
8417 - 1683: 14
8112 - 357: 14
8380 - 8381: 14
8494 - 7932: 14
486 - 5800: 14
1949 - 1950: 14
8596 - 4674: 14
5577 - 5578: 14
191 - 4160: 14
13 - 220: 14
2439 - 3742: 14
8987 - 2937: 14
3136 - 3137: 14
5173 - 3161: 14
410 - 411: 14
3984 - 5972: 14
3810 - 1833: 14
7942 - 8542: 14
9909 - 6278: 14
8804 - 8805: 14
2508 - 2509: 14
3512 - 768: 14
2514 - 2515: 14
3712 - 1754: 14
445 - 6289: 14
673 - 3333: 14
934 - 6220: 14
2238 - 1322: 14
7157 - 981: 14
7292 - 3411: 14
8517 - 9093: 14
8159 - 3047: 14
6176 - 5483: 14
5292 - 4602: 14
582 - 5006: 14
1542 - 1543: 14
3813 - 3814: 14
7230 - 7231: 14
3103 - 2522: 14
7297 - 6602: 14
1804 - 477: 14
7829 - 4168: 14
7575 - 875: 14
6750 - 9641: 14
5662 - 3693: 14
8639 - 2179: 14
3082 - 3083: 14
8614 - 104: 14
5059 - 8377: 14
3723 - 9435: 14
6439 - 820: 14
1625 - 5119: 14
1306 - 1975: 14
8146 - 6550: 14
1666 - 6269: 14
1975 - 1976: 14
6690 - 5794: 14
9765 - 3530: 14
3349 - 1152: 14
1623 - 1624: 14
5568 - 5729: 14
6276 - 6863: 14
7281 - 3692: 14
8399 - 8400: 14
1298 - 1299: 14
5801 - 376: 14
2388 - 2389: 14
6220 - 9239: 14
2323 - 9044: 14
6890 - 7407: 14
6295 - 3075: 14
6107 - 6108: 14
3959 - 3960: 14
8187 - 89: 14
9353 - 8664: 14
5941 - 415: 14
7000 - 9528: 14
4634 - 446: 14
8396 - 6318: 14
864 - 5511: 14
3301 - 3302: 14
3319 - 845: 14
4746 - 4747: 14
3618 - 2897: 14
560 - 1337: 14
8505 - 8506: 14
846 - 847: 14
5475 - 8984: 14
2706 - 3577: 14
1664 - 3702: 14
3781 - 3782: 14
5003 - 5004: 14
1303 - 1304: 14
8671 - 8248: 14
7286 - 1847: 14
3182 - 3183: 14
7829 - 7830: 14
370 - 1386: 14
7554 - 7555: 14
4300 - 4301: 14
740 - 741: 14
434 - 6018: 14
5319 - 7536: 14
9324 - 9325: 14
8907 - 341: 14
8834 - 8835: 14
3713 - 2128: 14
373 - 7267: 14
1961 - 6957: 14
335 - 336: 14
9722 - 9723: 14
1869 - 5704: 14
787 - 1593: 14
4294 - 4295: 14
2410 - 9571: 14
2720 - 8955: 14
9932 - 9933: 14
5653 - 9473: 14
2279 - 891: 14
3432 - 3457: 14
35 - 289: 14
1059 - 3279: 14
4731 - 8307: 14
6040 - 7223: 14
2644 - 2645: 14
2921 - 9202: 14
3710 - 2681: 14
5699 - 3296: 14
8316 - 8317: 14
2727 - 7657: 14
6836 - 4221: 14
9597 - 9598: 14
3946 - 4446: 14
7517 - 7280: 14
8709 - 4515: 14
8158 - 8159: 14
7384 - 7149: 14
1745 - 4096: 14
1024 - 3025: 14
3557 - 2766: 14
5708 - 7559: 14
2052 - 8123: 14
9744 - 2264: 14
4053 - 6238: 14
5404 - 1558: 14
9185 - 7808: 14
5069 - 5070: 14
7316 - 4404: 14
8334 - 2680: 14
726 - 7398: 14
8608 - 935: 14
5044 - 5045: 14
5396 - 8051: 14
9596 - 2772: 14
317 - 4742: 14
4763 - 4331: 14
9798 - 8847: 14
4423 - 5162: 14
7730 - 5222: 14
4575 - 4576: 14
9654 - 5902: 14
9464 - 598: 14
9152 - 8799: 14
2882 - 2883: 14
905 - 906: 14
5654 - 6281: 14
5693 - 7245: 14
7266 - 672: 14
7921 - 7922: 14
8603 - 7793: 14
6297 - 6404: 14
4959 - 76: 14
7921 - 6292: 14
7494 - 7495: 14
2927 - 8356: 14
1600 - 9015: 14
1320 - 1321: 14
515 - 1120: 14
7616 - 7479: 14
1380 - 563: 14
8266 - 2292: 14
5423 - 4849: 14
7825 - 3482: 14
3385 - 2225: 14
6299 - 5177: 14
6235 - 8553: 14
2984 - 2985: 14
2988 - 2989: 14
5898 - 8662: 14
4262 - 2189: 14
8607 - 5701: 14
4172 - 3632: 14
1700 - 7784: 14
6411 - 1427: 14
2556 - 2557: 14
5653 - 5654: 14
5652 - 5653: 14
2528 - 3577: 14
5491 - 2320: 14
5751 - 942: 14
5086 - 5087: 14
1209 - 1210: 14
7259 - 6392: 14
1491 - 1492: 14
3408 - 4795: 14
7878 - 7879: 14
4982 - 2287: 14
8163 - 8164: 14
8656 - 8657: 14
1747 - 7595: 14
6292 - 1993: 14
9669 - 5359: 14
2991 - 1749: 14
7715 - 5136: 14
9576 - 2768: 14
9492 - 186: 14
8685 - 8686: 14
8679 - 8680: 14
1773 - 2594: 14
9290 - 9291: 14
6427 - 6428: 14
9226 - 1697: 14
804 - 1526: 14
5628 - 4256: 14
9689 - 4346: 14
5622 - 8139: 14
2719 - 1927: 14
629 - 8290: 14
1797 - 8717: 14
1418 - 5568: 14
7932 - 9173: 14
6872 - 5119: 14
6322 - 313: 14
8389 - 7471: 14
9667 - 2027: 14
9247 - 9784: 14
8348 - 4180: 14
822 - 6256: 14
4871 - 4840: 14
1417 - 5205: 14
4387 - 1241: 14
6949 - 9290: 14
6447 - 4917: 14
5842 - 4022: 14
1303 - 592: 14
4469 - 8431: 14
416 - 417: 14
3260 - 6865: 14
8056 - 5134: 14
4617 - 9425: 14
9982 - 2263: 14
2472 - 9776: 14
4891 - 4892: 14
802 - 9753: 14
536 - 537: 14
9833 - 4317: 14
8856 - 8065: 14
8170 - 7443: 14
1750 - 1751: 14
6641 - 1131: 14
1029 - 1030: 14
5691 - 1937: 14
7552 - 3446: 14
5286 - 5287: 14
1608 - 5047: 14
9385 - 644: 14
5257 - 9535: 14
9205 - 4294: 14
3986 - 3987: 14
2798 - 6454: 14
7377 - 8609: 14
8754 - 6305: 14
108 - 1293: 14
4826 - 6851: 14
3417 - 3768: 14
9021 - 1539: 14
3530 - 9426: 14
5094 - 6782: 14
8201 - 8202: 14
7632 - 5968: 14
6897 - 6898: 14
1696 - 9619: 14
3448 - 3449: 14
6990 - 3293: 14
2370 - 2621: 14
1047 - 5481: 14
4390 - 6672: 14
4130 - 4131: 14
2252 - 2253: 14
6585 - 6586: 14
695 - 8827: 14
3783 - 1760: 14
760 - 1086: 14
2366 - 2041: 14
5165 - 7808: 14
5396 - 1754: 14
9235 - 333: 14
575 - 576: 14
8446 - 3487: 14
9979 - 9485: 14
4972 - 4973: 14
2341 - 3431: 14
966 - 307: 14
9182 - 2229: 14
2418 - 6869: 14
5702 - 606: 14
3655 - 3656: 14
9687 - 377: 14
5225 - 5394: 14
2097 - 2098: 14
5223 - 7679: 14
7703 - 7704: 14
8031 - 3197: 14
1276 - 1043: 14
5075 - 5780: 14
3607 - 4011: 14
5176 - 6482: 14
309 - 8068: 14
6149 - 4057: 14
8341 - 1864: 14
7896 - 3436: 14
2671 - 8232: 14
4041 - 791: 14
5431 - 7159: 14
6400 - 9694: 14
6146 - 1367: 14
5274 - 9825: 14
9644 - 82: 14
4459 - 6737: 14
8736 - 4336: 14
651 - 6917: 14
6251 - 6252: 14
1401 - 1115: 14
6050 - 6706: 14
1178 - 8713: 14
9849 - 5196: 14
2538 - 9821: 14
8391 - 5494: 14
2435 - 6392: 14
3273 - 5606: 14
4537 - 5172: 14
4547 - 3378: 14
2047 - 9192: 14
7915 - 8396: 14
518 - 8621: 14
166 - 8653: 14
93 - 94: 14
3425 - 3139: 14
5400 - 5575: 14
8546 - 8547: 14
1866 - 637: 14
3734 - 3735: 14
2127 - 2128: 14
5926 - 2918: 14
1497 - 3810: 14
2147 - 2519: 14
5754 - 8024: 14
9055 - 7422: 14
1428 - 9392: 14
2818 - 4115: 14
7215 - 4601: 14
6189 - 6016: 14
3853 - 4408: 14
5645 - 8823: 14
716 - 717: 14
2339 - 2806: 14
2038 - 3559: 14
2871 - 3331: 14
752 - 753: 14
9533 - 9379: 14
3281 - 477: 14
1906 - 9702: 14
5426 - 908: 14
5343 - 9152: 14
2324 - 2325: 14
9027 - 5893: 14
2888 - 7443: 14
5608 - 2591: 14
5042 - 5597: 14
4363 - 8080: 14
4753 - 3359: 14
2308 - 5938: 14
31 - 8485: 14
863 - 6702: 14
273 - 530: 14
1897 - 9732: 14
3529 - 3290: 14
9552 - 1326: 14
5341 - 5998: 14
3957 - 6689: 14
2291 - 7056: 14
166 - 3727: 14
9005 - 9730: 14
507 - 5500: 14
7345 - 7265: 14
7709 - 2861: 14
7289 - 7290: 14
7550 - 213: 14
3726 - 7413: 14
8167 - 6050: 14
4991 - 4992: 14
8085 - 329: 14
6482 - 688: 14
9129 - 1230: 14
6947 - 8123: 14
707 - 520: 14
1814 - 6951: 14
6379 - 350: 14
8935 - 4406: 14
4624 - 2111: 14
9819 - 9820: 14
6137 - 6138: 14
2780 - 1436: 14
3765 - 3766: 14
314 - 7398: 14
8482 - 7745: 14
8565 - 5175: 14
7365 - 2571: 15
6541 - 6542: 15
467 - 468: 15
3583 - 3298: 15
2092 - 90: 15
6045 - 8109: 15
6655 - 7308: 15
113 - 5263: 15
6380 - 5038: 15
5074 - 4824: 15
601 - 602: 15
9098 - 3338: 15
8860 - 3391: 15
817 - 529: 15
9500 - 6097: 15
5630 - 6445: 15
2096 - 1664: 15
692 - 4444: 15
4328 - 2191: 15
6290 - 9108: 15
6496 - 6497: 15
1532 - 3077: 15
1802 - 9556: 15
716 - 7946: 15
475 - 476: 15
8094 - 8095: 15
2492 - 8678: 15
5012 - 6748: 15
1305 - 4450: 15
6097 - 6098: 15
6322 - 4622: 15
5867 - 4829: 15
1368 - 5412: 15
7145 - 7562: 15
7944 - 7945: 15
8321 - 8322: 15
6544 - 7780: 15
5509 - 2583: 15
6354 - 6694: 15
6093 - 6094: 15
8522 - 8523: 15
1191 - 4886: 15
9861 - 4985: 15
1288 - 8868: 15
968 - 9072: 15
5202 - 6393: 15
5689 - 5690: 15
2047 - 2048: 15
2842 - 5965: 15
8588 - 9153: 15
4759 - 7447: 15
7101 - 7102: 15
4876 - 1841: 15
6265 - 8500: 15
4726 - 6910: 15
7471 - 6391: 15
1801 - 1802: 15
4247 - 5246: 15
4273 - 6242: 15
1723 - 9760: 15
6085 - 6086: 15
5388 - 9182: 15
952 - 953: 15
1299 - 8137: 15
5553 - 51: 15
6794 - 6795: 15
1905 - 9079: 15
589 - 656: 15
2332 - 2333: 15
969 - 970: 15
5672 - 6989: 15
782 - 2094: 15
4386 - 4468: 15
8531 - 8532: 15
410 - 6431: 15
1224 - 1225: 15
6019 - 6020: 15
1199 - 2548: 15
6170 - 6348: 15
2572 - 7925: 15
8622 - 2894: 15
6415 - 6416: 15
6734 - 6735: 15
2243 - 2244: 15
2295 - 2296: 15
8457 - 8458: 15
9964 - 9965: 15
9627 - 1760: 15
8987 - 5296: 15
3876 - 1366: 15
9824 - 2245: 15
8211 - 4903: 15
3689 - 2812: 15
8859 - 2023: 15
5949 - 5950: 15
5066 - 344: 15
9045 - 7217: 15
4735 - 1085: 15
8668 - 3982: 15
123 - 1952: 15
4858 - 7517: 15
5648 - 8717: 15
9042 - 201: 15
3607 - 6302: 15
2208 - 5438: 15
3153 - 6354: 15
8352 - 6005: 15
1817 - 4270: 15
3145 - 8263: 15
6359 - 8149: 15
7158 - 1825: 15
7516 - 2446: 15
872 - 873: 15
7948 - 900: 15
2014 - 84: 15
8483 - 9622: 15
8020 - 7733: 15
2261 - 2262: 15
2132 - 5445: 15
828 - 4625: 15
1460 - 1461: 15
9182 - 6916: 15
7924 - 3158: 15
3555 - 7739: 15
1417 - 6876: 15
6679 - 9564: 15
1512 - 4981: 15
6700 - 1080: 15
8883 - 8879: 15
945 - 3552: 15
8563 - 9332: 15
4700 - 9516: 15
7845 - 8121: 15
2303 - 2924: 15
6830 - 6831: 15
8037 - 8038: 15
1504 - 1566: 15
1779 - 8525: 15
7782 - 2866: 15
8995 - 8101: 15
9291 - 5662: 15
6798 - 9400: 15
1227 - 1228: 15
1390 - 3112: 15
572 - 5374: 15
2630 - 1551: 15
121 - 122: 15
2721 - 6744: 15
1030 - 5037: 15
2767 - 48: 15
4485 - 7028: 15
2411 - 2412: 15
6969 - 6970: 15
8426 - 8427: 15
5227 - 8748: 15
8666 - 8667: 15
8964 - 3905: 15
1282 - 7556: 15
5022 - 5366: 15
6394 - 6395: 15
1472 - 1473: 15
3912 - 9663: 15
8002 - 8653: 15
7293 - 7294: 15
99 - 7256: 15
3434 - 3435: 15
1482 - 5060: 15
9047 - 9405: 15
5382 - 5383: 15
2631 - 9108: 15
912 - 2740: 15
7793 - 1521: 15
7491 - 5861: 15
6901 - 3050: 15
5406 - 5407: 15
1658 - 3668: 15
9103 - 837: 15
9987 - 345: 15
3398 - 3260: 15
232 - 872: 15
4866 - 7806: 15
4312 - 4313: 15
4653 - 6831: 15
1084 - 6151: 15
9662 - 7454: 15
2009 - 4396: 15
4218 - 3458: 15
4026 - 2464: 15
4727 - 3552: 15
5593 - 7901: 15
7504 - 6665: 15
698 - 1254: 15
7272 - 7273: 15
8183 - 4671: 15
3030 - 5741: 15
7953 - 5649: 15
3474 - 3475: 15
2253 - 6344: 15
3463 - 3464: 15
1314 - 2721: 15
8794 - 8795: 15
1571 - 4639: 15
6859 - 6202: 15
3132 - 8165: 15
942 - 2175: 15
702 - 703: 15
2125 - 2292: 15
777 - 8246: 15
4425 - 3678: 15
7314 - 9152: 15
1565 - 8998: 15
9229 - 9230: 15
1764 - 381: 15
8781 - 5155: 15
1282 - 7605: 15
7068 - 95: 15
210 - 4616: 15
5603 - 5604: 15
3054 - 3055: 15
6451 - 5907: 15
9184 - 9185: 15
2012 - 5880: 15
5335 - 676: 15
5178 - 3205: 15
2130 - 3892: 15
7807 - 7808: 15
45 - 46: 15
7207 - 5220: 15
8846 - 7291: 15
6905 - 5359: 15
3263 - 3264: 15
4171 - 9058: 15
6626 - 8538: 15
1610 - 6053: 15
4160 - 9003: 15
9676 - 2862: 15
2607 - 9826: 15
6778 - 402: 15
7611 - 7612: 15
5048 - 5049: 15
9414 - 9415: 15
1139 - 1992: 15
265 - 8488: 15
3344 - 4289: 15
7401 - 2498: 15
3020 - 9606: 15
9585 - 581: 15
1665 - 7244: 15
3212 - 9867: 15
8035 - 2996: 15
4830 - 2778: 15
7880 - 6419: 15
908 - 8253: 15
7375 - 3635: 15
2594 - 4264: 15
3777 - 3778: 15
5931 - 2472: 15
250 - 7357: 15
2941 - 4124: 15
7158 - 3308: 15
168 - 169: 15
9748 - 7794: 15
6111 - 8442: 15
7386 - 7387: 15
2577 - 1178: 15
4256 - 4998: 15
1676 - 8858: 15
9070 - 9071: 15
182 - 3419: 15
6603 - 1130: 15
1986 - 6226: 15
9057 - 9058: 15
5374 - 5761: 15
4184 - 2336: 15
8909 - 8225: 15
8429 - 6593: 15
9049 - 1888: 15
559 - 560: 15
4233 - 4234: 15
6352 - 6151: 15
7730 - 7731: 15
6803 - 4545: 15
7829 - 9971: 15
926 - 8140: 15
4245 - 4246: 15
5253 - 5254: 15
800 - 4722: 15
9166 - 9167: 15
1088 - 1089: 15
2811 - 5148: 15
3606 - 7614: 15
5284 - 5285: 15
3736 - 3737: 15
9206 - 348: 15
8146 - 7025: 15
4162 - 4163: 15
4167 - 4168: 15
9133 - 9134: 15
9251 - 3462: 15
666 - 5338: 15
2682 - 1954: 15
7182 - 3679: 15
4561 - 4562: 15
5350 - 2626: 15
5737 - 2198: 15
7711 - 7712: 15
9790 - 3435: 15
3714 - 1795: 15
8760 - 9561: 15
3361 - 7471: 15
9860 - 9199: 15
5630 - 5631: 15
3862 - 2000: 15
3012 - 3013: 15
67 - 9964: 15
4534 - 4535: 15
9282 - 9283: 15
1068 - 3862: 15
5615 - 5616: 15
7090 - 8967: 15
7056 - 7023: 15
3417 - 7511: 15
6556 - 9077: 15
4527 - 4528: 15
6842 - 7252: 15
2803 - 2804: 15
9532 - 4598: 15
8479 - 3452: 15
8283 - 9750: 15
6669 - 3073: 15
5684 - 5685: 15
4860 - 8687: 15
7822 - 8202: 15
6092 - 5364: 15
7116 - 2597: 15
2936 - 865: 15
7957 - 3515: 15
8066 - 5753: 15
1906 - 3981: 15
9121 - 1887: 15
776 - 5047: 15
4481 - 4482: 15
5386 - 4492: 15
5346 - 4622: 15
4922 - 2722: 15
6221 - 3534: 15
7971 - 6132: 15
6660 - 9035: 15
5260 - 7899: 15
6090 - 4897: 15
5705 - 5706: 15
8623 - 223: 15
58 - 4296: 15
6300 - 8615: 16
6169 - 8256: 16
7170 - 6196: 16
8097 - 8098: 16
1496 - 3362: 16
8537 - 8538: 16
586 - 4493: 16
6775 - 7531: 16
4704 - 1620: 16
8159 - 1046: 16
4125 - 759: 16
7963 - 1887: 16
1419 - 1420: 16
3635 - 3636: 16
600 - 601: 16
0 - 1: 16
1016 - 8333: 16
1099 - 7798: 16
5261 - 5262: 16
3650 - 725: 16
542 - 543: 16
9450 - 9451: 16
4991 - 1770: 16
374 - 737: 16
8953 - 8954: 16
2813 - 7713: 16
8356 - 465: 16
4122 - 8045: 16
1060 - 4243: 16
1525 - 2358: 16
9288 - 9289: 16
3635 - 3323: 16
2107 - 1204: 16
8074 - 8075: 16
1817 - 3237: 16
6488 - 6252: 16
4647 - 3292: 16
1759 - 9648: 16
3682 - 9174: 16
6481 - 6482: 16
3543 - 3544: 16
7206 - 2272: 16
3761 - 7777: 16
1729 - 3573: 16
9262 - 5486: 16
7381 - 7382: 16
7221 - 3494: 16
6561 - 5105: 16
1500 - 3242: 16
2907 - 2908: 16
4984 - 9337: 16
6216 - 6217: 16
2249 - 2435: 16
2229 - 2230: 16
5892 - 5893: 16
5574 - 3254: 16
3147 - 986: 16
8976 - 8990: 16
4 - 1702: 16
219 - 1940: 16
7154 - 7155: 16
4009 - 1651: 16
7741 - 3443: 16
2199 - 4041: 16
3710 - 7697: 16
2888 - 6002: 16
7031 - 5321: 16
6631 - 1596: 16
2681 - 4386: 16
7180 - 7181: 16
5832 - 6210: 16
6829 - 8037: 16
5272 - 5273: 16
646 - 9990: 16
2562 - 6272: 16
3449 - 339: 16
4915 - 5765: 16
3931 - 6311: 16
2892 - 2893: 16
3378 - 253: 16
7007 - 5980: 16
9829 - 9830: 16
4922 - 2441: 16
6942 - 2166: 16
220 - 7387: 16
3627 - 3108: 16
7588 - 7278: 16
1966 - 1967: 16
6454 - 8400: 16
1969 - 1970: 16
8018 - 8946: 16
1974 - 1975: 16
8517 - 2155: 16
3497 - 4990: 16
3870 - 3228: 16
1979 - 1980: 16
2652 - 2653: 16
1219 - 8216: 16
4594 - 5445: 16
9944 - 8613: 16
3859 - 4900: 16
1069 - 3127: 16
8151 - 1476: 16
6009 - 4692: 16
2141 - 7307: 16
9555 - 1881: 16
660 - 401: 16
5777 - 8945: 16
4093 - 4094: 16
185 - 186: 16
9993 - 1373: 16
1930 - 1931: 16
3854 - 3855: 16
2839 - 8921: 16
3510 - 4408: 16
1434 - 2865: 16
2685 - 2686: 16
2793 - 2794: 16
1796 - 7917: 16
5095 - 5096: 16
3286 - 9528: 16
8802 - 9323: 16
1014 - 9519: 16
8207 - 6131: 16
4470 - 7156: 16
1129 - 9566: 16
5248 - 8915: 16
4752 - 2391: 16
9550 - 2159: 16
797 - 798: 16
940 - 8902: 16
6263 - 4386: 16
8925 - 6999: 16
2554 - 502: 16
2039 - 2040: 16
2828 - 3688: 16
8985 - 8986: 16
7734 - 2861: 16
9970 - 6143: 16
5807 - 1977: 16
9877 - 974: 16
6618 - 6619: 16
1767 - 4167: 16
5196 - 5197: 16
5185 - 313: 16
9555 - 1576: 16
9159 - 9160: 16
8453 - 1158: 16
6213 - 959: 16
7718 - 7719: 16
544 - 5795: 16
5211 - 2898: 16
2538 - 7865: 16
8297 - 8672: 16
9586 - 9587: 16
1996 - 1997: 16
3595 - 2714: 16
5261 - 9883: 16
309 - 6996: 16
5144 - 5145: 16
2262 - 591: 16
8459 - 8026: 16
4222 - 4223: 16
8259 - 8260: 16
8870 - 6683: 16
6353 - 6354: 16
1008 - 1143: 16
6482 - 9746: 16
6901 - 6262: 16
3223 - 5740: 16
5160 - 5161: 16
9024 - 8063: 16
809 - 9701: 16
124 - 125: 16
4542 - 8789: 16
4301 - 5514: 16
6856 - 3021: 16
9187 - 9307: 16
2695 - 711: 16
5288 - 4933: 16
8415 - 3903: 16
9538 - 9539: 16
9393 - 7470: 16
9203 - 9204: 16
3200 - 3201: 16
3703 - 2625: 16
4296 - 1886: 16
7960 - 3196: 16
3577 - 5112: 16
980 - 5065: 16
3961 - 5515: 16
7832 - 2819: 16
4331 - 475: 16
8778 - 9443: 16
2734 - 696: 16
4503 - 1518: 16
30 - 31: 16
2681 - 3671: 16
3433 - 1383: 16
9026 - 2336: 16
9442 - 1164: 16
6621 - 6294: 16
1825 - 6266: 16
7271 - 5164: 16
1129 - 8103: 16
8481 - 6933: 16
5833 - 4756: 16
4224 - 286: 16
7356 - 789: 16
7497 - 87: 16
8581 - 9142: 16
8566 - 4156: 16
5322 - 2702: 16
9434 - 4153: 16
8766 - 7670: 16
9729 - 9730: 16
30 - 3621: 16
2521 - 2522: 16
6981 - 9690: 16
6125 - 7078: 16
8023 - 8024: 16
9340 - 2348: 16
3106 - 3107: 16
5520 - 1608: 16
2469 - 2470: 16
7853 - 7854: 16
2089 - 2864: 16
5330 - 5397: 16
958 - 7205: 16
2475 - 2476: 16
3692 - 6722: 16
4654 - 4655: 16
9079 - 9080: 16
4756 - 8706: 16
4009 - 4010: 16
2720 - 2721: 16
8781 - 8782: 16
1136 - 8788: 16
561 - 2882: 16
1523 - 469: 16
5979 - 5980: 16
2503 - 2504: 16
5858 - 5896: 16
6456 - 5825: 16
3194 - 2567: 16
2443 - 259: 16
9860 - 6672: 16
3844 - 1856: 16
3031 - 3032: 16
7005 - 7006: 16
3283 - 4480: 16
2240 - 5052: 16
2587 - 2588: 16
8253 - 6735: 16
2870 - 2845: 16
172 - 3727: 16
1428 - 9173: 16
4076 - 5342: 16
6004 - 4277: 16
384 - 3562: 16
9848 - 723: 16
6007 - 6008: 16
3659 - 3001: 16
2710 - 6394: 16
6493 - 3527: 16
9602 - 4351: 16
7248 - 2477: 16
6187 - 7314: 16
8642 - 2484: 16
3436 - 3437: 16
7470 - 7471: 16
2115 - 3068: 16
1790 - 8100: 16
2567 - 2568: 16
1783 - 1784: 16
3415 - 3416: 16
7144 - 7145: 16
820 - 9258: 16
1034 - 3159: 16
3280 - 2634: 16
3751 - 8571: 16
6182 - 2772: 16
7975 - 7976: 16
8579 - 6821: 16
2561 - 2562: 16
8639 - 3402: 16
8564 - 833: 16
5093 - 1984: 16
2147 - 6676: 16
5343 - 5344: 16
2812 - 1003: 16
8759 - 9427: 16
6882 - 709: 16
5324 - 5325: 16
3363 - 3442: 16
4963 - 311: 16
4996 - 4997: 16
9725 - 3590: 16
7163 - 9718: 16
7100 - 7101: 16
4523 - 2305: 16
842 - 2660: 16
911 - 912: 16
6331 - 6691: 16
9899 - 405: 16
9536 - 3731: 16
8762 - 8763: 16
403 - 1858: 16
7412 - 895: 16
3424 - 9007: 16
6228 - 7240: 16
3303 - 3304: 16
4850 - 8102: 16
1855 - 1103: 16
5637 - 7177: 16
241 - 242: 16
5129 - 4343: 16
9828 - 5428: 16
9186 - 9187: 16
543 - 2072: 16
4452 - 2666: 16
5936 - 7988: 16
3667 - 2181: 16
6110 - 6111: 16
502 - 5974: 16
1536 - 8555: 16
6687 - 7386: 16
1796 - 5569: 16
5696 - 6754: 16
3272 - 3273: 16
2568 - 6280: 16
1678 - 3923: 16
9893 - 9894: 16
190 - 1566: 16
7791 - 1856: 16
4499 - 9768: 16
8578 - 5076: 16
2789 - 1100: 16
7169 - 7125: 16
6416 - 7265: 16
1474 - 7098: 16
7081 - 7598: 16
1049 - 1050: 16
804 - 1818: 16
8463 - 3558: 16
9739 - 9740: 16
4742 - 4743: 16
193 - 194: 16
3346 - 3347: 16
1597 - 8995: 17
6502 - 8047: 17
500 - 2377: 17
6610 - 6006: 17
4633 - 5594: 17
9087 - 9088: 17
4756 - 2598: 17
8436 - 8437: 17
6520 - 704: 17
7777 - 2460: 17
3563 - 2367: 17
1653 - 8930: 17
2779 - 4653: 17
4908 - 4909: 17
3009 - 6348: 17
3567 - 538: 17
778 - 6553: 17
604 - 605: 17
3158 - 9982: 17
1550 - 1551: 17
6699 - 6700: 17
1553 - 1554: 17
6076 - 5877: 17
1117 - 1118: 17
7250 - 1114: 17
6315 - 9293: 17
5847 - 8750: 17
8231 - 9139: 17
6675 - 6676: 17
9171 - 50: 17
9993 - 9994: 17
7780 - 581: 17
9273 - 1696: 17
7225 - 9883: 17
3059 - 5609: 17
1876 - 5377: 17
8254 - 8255: 17
6940 - 4529: 17
7468 - 7469: 17
7520 - 7521: 17
4043 - 2730: 17
3070 - 1056: 17
5197 - 1455: 17
5347 - 5310: 17
4787 - 9277: 17
9563 - 9380: 17
9221 - 7466: 17
5855 - 345: 17
1520 - 1521: 17
1932 - 1351: 17
3239 - 9668: 17
3644 - 2981: 17
6910 - 5219: 17
1728 - 3648: 17
8845 - 1348: 17
9370 - 9371: 17
441 - 4785: 17
6157 - 8913: 17
7563 - 3571: 17
4143 - 4144: 17
4142 - 4143: 17
4009 - 8697: 17
9316 - 6748: 17
7715 - 9819: 17
2682 - 636: 17
7606 - 7607: 17
9119 - 9120: 17
1557 - 9387: 17
2144 - 1068: 17
6547 - 9957: 17
8084 - 9576: 17
9120 - 363: 17
8394 - 4393: 17
2053 - 9674: 17
5503 - 3560: 17
4780 - 4781: 17
9268 - 9269: 17
7267 - 7729: 17
8755 - 8545: 17
918 - 919: 17
6632 - 2658: 17
2786 - 502: 17
2970 - 6544: 17
4875 - 3946: 17
2531 - 1023: 17
5411 - 6499: 17
6184 - 6390: 17
8801 - 9971: 17
9780 - 5501: 17
3949 - 9842: 17
5797 - 9372: 17
5501 - 827: 17
6609 - 9302: 17
3165 - 3166: 17
5607 - 3889: 17
8014 - 8015: 17
2790 - 681: 17
860 - 8527: 17
74 - 3576: 17
2436 - 2437: 17
451 - 452: 17
7972 - 2758: 17
2409 - 2410: 17
6052 - 6053: 17
9438 - 480: 17
6062 - 6063: 17
465 - 1624: 17
3113 - 3114: 17
2152 - 5823: 17
758 - 8759: 17
7069 - 8173: 17
9064 - 3772: 17
6072 - 6073: 17
8371 - 575: 17
2005 - 5761: 17
5534 - 5382: 17
6631 - 0: 17
6693 - 3312: 17
8011 - 8012: 17
3756 - 9196: 17
2602 - 8843: 17
5151 - 9763: 17
2175 - 8936: 17
9415 - 109: 17
8304 - 9074: 17
5941 - 1528: 17
5432 - 5433: 17
3714 - 2532: 17
8849 - 4332: 17
8597 - 8658: 17
9743 - 9744: 17
8004 - 5632: 17
5490 - 101: 17
2314 - 2315: 17
9324 - 2635: 17
9009 - 6148: 17
5884 - 7599: 17
4637 - 1293: 17
